-100.00	0.063939
-99.00	0.063938
-98.00	0.063937
-97.00	0.063937
-96.00	0.063936
-95.00	0.063935
-94.00	0.063933
-93.00	0.063933
-92.00	0.063934
-91.00	0.063933
-90.00	0.063932
-89.00	0.063931
-88.00	0.063929
-87.00	0.063929
-86.00	0.063928
-85.00	0.063926
-84.00	0.063925
-83.00	0.063923
-82.00	0.063921
-81.00	0.06392
-80.00	0.06392
-79.00	0.063918
-78.00	0.063917
-77.00	0.063916
-76.00	0.063914
-75.00	0.063911
-74.00	0.063909
-73.00	0.063907
-72.00	0.063906
-71.00	0.063903
-70.00	0.063902
-69.00	0.0639
-68.00	0.063898
-67.00	0.063894
-66.00	0.06389
-65.00	0.063888
-64.00	0.063884
-63.00	0.063882
-62.00	0.063878
-61.00	0.063876
-60.00	0.063873
-59.00	0.06387
-58.00	0.063866
-57.00	0.063863
-56.00	0.063858
-55.00	0.063854
-54.00	0.063851
-53.00	0.063846
-52.00	0.063842
-51.00	0.063836
-50.00	0.063831
-49.00	0.063825
-48.00	0.06382
-47.00	0.063813
-46.00	0.063808
-45.00	0.0638
-44.00	0.063794
-43.00	0.063785
-42.00	0.063778
-41.00	0.063768
-40.00	0.063761
-39.00	0.063749
-38.00	0.063742
-37.00	0.063729
-36.00	0.06372
-35.00	0.063709
-34.00	0.063694
-33.00	0.063683
-32.00	0.063665
-31.00	0.063652
-30.00	0.063633
-29.00	0.063617
-28.00	0.063594
-27.00	0.063576
-26.00	0.063549
-25.00	0.063527
-24.00	0.063494
-23.00	0.063468
-22.00	0.063427
-21.00	0.063397
-20.00	0.063346
-19.00	0.063309
-18.00	0.063264
-17.00	0.063195
-16.00	0.063144
-15.00	0.063057
-14.00	0.062994
-13.00	0.062882
-12.00	0.062803
-11.00	0.062663
-10.00	0.062572
-9.00	0.062414
-8.00	0.062319
-7.00	0.06216
-6.00	0.062072
-5.00	0.061946
-4.00	0.061882
-3.00	0.061822
-2.00	0.061756
-1.00	0.061721
-1.42E-14	0.061677
1.00	0.061651
2.00	0.06162
3.00	0.061608
4.00	0.061584
5.00	0.06157
6.00	0.061551
7.00	0.06154
8.00	0.061526
9.00	0.061517
10.00	0.061505
11.00	0.061497
12.00	0.06149
13.00	0.061481
14.00	0.061474
15.00	0.061467
16.00	0.061462
17.00	0.061456
18.00	0.061452
19.00	0.061446
20.00	0.061443
21.00	0.06144
22.00	0.061437
23.00	0.061433
24.00	0.061431
25.00	0.061429
26.00	0.061427
27.00	0.061425
28.00	0.061423
29.00	0.061421
30.00	0.061419
31.00	0.061418
32.00	0.061416
33.00	0.061416
34.00	0.061414
35.00	0.061414
36.00	0.061412
37.00	0.061412
38.00	0.061411
39.00	0.061411
40.00	0.06141
41.00	0.06141
42.00	0.061409
43.00	0.06141
44.00	0.06141
45.00	0.061409
46.00	0.061409
47.00	0.061408
48.00	0.061407
49.00	0.061407
50.00	0.061406
51.00	0.061406
52.00	0.061405
53.00	0.061404
54.00	0.061404
55.00	0.061403
56.00	0.061403
57.00	0.061403
58.00	0.061403
59.00	0.061403
60.00	0.061402
61.00	0.061402
62.00	0.061401
63.00	0.061401
64.00	0.0614
65.00	0.0614
66.00	0.0614
67.00	0.061399
68.00	0.061399
69.00	0.061399
70.00	0.061398
71.00	0.061398
72.00	0.061399
73.00	0.061399
74.00	0.061398
75.00	0.061398
76.00	0.061397
77.00	0.061397
78.00	0.061397
79.00	0.061397
80.00	0.061396
81.00	0.061396
82.00	0.061395
83.00	0.061395
84.00	0.061395
85.00	0.061395
86.00	0.061395
87.00	0.061395
88.00	0.061395
89.00	0.061394
90.00	0.061394
91.00	0.061394
92.00	0.061393
93.00	0.061394
94.00	0.061393
95.00	0.061393
96.00	0.061393
97.00	0.061393
98.00	0.061393
99.00	0.061393
100.00	0.061393
101.00	0.061393
