101.00	0.061393
100.00	0.061394
99.00	0.061395
98.00	0.061395
97.00	0.061395
96.00	0.061396
95.00	0.061396
94.00	0.061397
93.00	0.061397
92.00	0.061398
91.00	0.061399
90.00	0.061399
89.00	0.0614
88.00	0.0614
87.00	0.061401
86.00	0.061401
85.00	0.061402
84.00	0.061403
83.00	0.061403
82.00	0.061404
81.00	0.061405
80.00	0.061405
79.00	0.061406
78.00	0.061406
77.00	0.061407
76.00	0.061407
75.00	0.061408
74.00	0.061409
73.00	0.06141
72.00	0.06141
71.00	0.061411
70.00	0.061411
69.00	0.061412
68.00	0.061413
67.00	0.061413
66.00	0.061414
65.00	0.061415
64.00	0.061415
63.00	0.061416
62.00	0.061416
61.00	0.061417
60.00	0.061418
59.00	0.061419
58.00	0.061419
57.00	0.06142
56.00	0.061421
55.00	0.061422
54.00	0.061423
53.00	0.061424
52.00	0.061425
51.00	0.061426
50.00	0.061427
49.00	0.061428
48.00	0.061429
47.00	0.06143
46.00	0.061431
45.00	0.061432
44.00	0.061433
43.00	0.061434
42.00	0.061435
41.00	0.061436
40.00	0.061437
39.00	0.061438
38.00	0.061439
37.00	0.06144
36.00	0.061442
35.00	0.061443
34.00	0.061444
33.00	0.061446
32.00	0.061448
31.00	0.061449
30.00	0.061451
29.00	0.061453
28.00	0.061454
27.00	0.061456
26.00	0.061458
25.00	0.06146
24.00	0.061462
23.00	0.061464
22.00	0.061467
21.00	0.061469
20.00	0.061471
19.00	0.061474
18.00	0.061477
17.00	0.061479
16.00	0.061483
15.00	0.061485
14.00	0.061489
13.00	0.061492
12.00	0.061497
11.00	0.0615
10.00	0.061504
9.00	0.06151
8.00	0.061515
7.00	0.061523
6.00	0.061529
5.00	0.061538
4.00	0.061546
3.00	0.061556
2.00	0.061562
1.00	0.061575
-1.42E-14	0.061586
-1.00	0.061603
-2.00	0.061618
-3.00	0.06164
-4.00	0.061659
-5.00	0.06168
-6.00	0.061715
-7.00	0.061745
-8.00	0.061793
-9.00	0.061834
-10.00	0.061906
-11.00	0.061964
-12.00	0.06207
-13.00	0.062147
-14.00	0.062284
-15.00	0.062374
-16.00	0.062522
-17.00	0.062608
-18.00	0.062743
-19.00	0.06282
-20.00	0.0629
-21.00	0.063006
-22.00	0.063065
-23.00	0.063152
-24.00	0.063201
-25.00	0.06327
-26.00	0.063311
-27.00	0.063366
-28.00	0.0634
-29.00	0.063446
-30.00	0.063473
-31.00	0.063512
-32.00	0.063535
-33.00	0.063567
-34.00	0.063587
-35.00	0.063614
-36.00	0.063631
-37.00	0.063648
-38.00	0.06367
-39.00	0.063684
-40.00	0.063703
-41.00	0.063715
-42.00	0.063732
-43.00	0.063743
-44.00	0.063758
-45.00	0.063768
-46.00	0.063781
-47.00	0.06379
-48.00	0.063802
-49.00	0.06381
-50.00	0.063821
-51.00	0.063829
-52.00	0.063838
-53.00	0.063845
-54.00	0.063853
-55.00	0.063859
-56.00	0.063865
-57.00	0.063872
-58.00	0.063877
-59.00	0.063884
-60.00	0.063889
-61.00	0.063895
-62.00	0.063899
-63.00	0.063905
-64.00	0.063909
-65.00	0.063914
-66.00	0.063918
-67.00	0.063923
-68.00	0.063926
-69.00	0.063931
-70.00	0.063934
-71.00	0.063937
-72.00	0.063941
-73.00	0.063944
-74.00	0.063948
-75.00	0.063951
-76.00	0.063955
-77.00	0.063957
-78.00	0.063961
-79.00	0.063963
-80.00	0.063966
-81.00	0.063968
-82.00	0.06397
-83.00	0.063972
-84.00	0.063975
-85.00	0.063977
-86.00	0.063979
-87.00	0.063981
-88.00	0.063982
-89.00	0.063984
-90.00	0.063986
-91.00	0.063987
-92.00	0.063989
-93.00	0.063991
-94.00	0.063992
-95.00	0.063993
-96.00	0.063995
-97.00	0.063997
-98.00	0.063998
-99.00	0.063999
-100.00	0.064001
